"sampno","x_mean1","x_sd1","x_mean2","x_sd2","lnlike"
1591,6.23923177562349,1.28809545668249,6.67673374627262,1.9342133147878,-109.762104235686
1601,6.23923177562349,1.28809545668249,6.54947046657493,1.87640209842147,-109.993649252017
1611,6.23923177562349,1.28809545668249,7.30210928796843,1.87640209842147,-108.62613173705
1621,6.23923177562349,1.27167532779805,7.30210928796843,1.47617389986496,-108.019619067883
1631,6.23923177562349,1.13292497074676,7.30210928796843,1.96185722178365,-109.820918102272
1641,6.23923177562349,1.35927666383785,8.4057341420058,1.85872774419383,-108.788826029726
1651,6.52972988816506,1.19440199360813,8.4057341420058,1.29609624611553,-107.742682041703
1661,6.52972988816506,1.19440199360813,8.4057341420058,2.49009325836717,-109.295645521846
1671,6.52972988816506,1.39175145720253,8.4057341420058,1.57618796575152,-107.713933552075
1681,6.52972988816506,1.39175145720253,7.75124417680055,1.52622738946273,-107.090451024047
1691,6.52972988816506,1.40253522992543,7.75124417680055,1.37595086019508,-107.061616076926
1701,6.52972988816506,1.37638017287197,7.75124417680055,1.66266190351146,-107.204431979424
1711,6.59735485821888,1.1391400684345,7.75124417680055,1.66266190351146,-107.738082269464
1721,6.59735485821888,1.1391400684345,7.75124417680055,1.24599779024378,-107.523266033301
1731,6.59735485821888,1.12196178458709,6.81385202576064,1.24599779024378,-109.694988283699
1741,6.59735485821888,1.12196178458709,8.41360897335927,2.12628751737588,-109.264228130862
1751,6.59735485821888,1.1512402551936,7.18872299716149,1.1052181956294,-108.622531539134
1761,6.59735485821888,1.42409689904011,7.18872299716149,1.02765726784925,-109.160615541696
1771,6.27213553746815,1.18606542336641,7.18872299716149,1.54460166060017,-108.369306150255
1781,6.27213553746815,1.51576071311984,7.2834288753272,1.80665434390725,-109.497724382326
1791,6.27213553746815,1.4723516757957,7.24386659422936,1.04634172733816,-109.735466284423
1801,6.27213553746815,1.20774551278594,7.56030381600834,1.72663474475697,-108.078173097267
1811,6.27213553746815,1.21869322729974,7.56030381600834,1.06044980468603,-108.312292584659
1821,6.27213553746815,1.154378969365,8.41038447795646,1.39547334777248,-108.811537813471
1831,6.27213553746815,1.19793089316555,7.84734619086703,1.21613286269128,-107.818485118848
1841,6.27213553746815,1.38730117916077,7.68744804101959,1.96161556457094,-108.608131411632
1851,6.27213553746815,1.57220588211057,7.68744804101959,0.896721166590216,-111.33026900825
1861,6.27213553746815,1.17711729992886,8.53514126300799,1.19533239993295,-109.570783253183
1871,6.27213553746815,1.21766673126863,8.17078752489284,1.34280936598624,-107.882356102115
1881,6.37678962751265,1.21766673126863,7.72735210263231,2.45430842931841,-109.206355107415
1891,6.37678962751265,1.37081692971759,7.72735210263231,2.0609952644424,-108.280705555968
1901,6.37678962751265,1.15966349878051,8.04681859286379,1.60233692080684,-107.601824786914
1911,6.37678962751265,1.11001615526118,8.04681859286379,1.3597370095951,-108.067932849664
1921,6.37678962751265,1.32350316176205,7.42700154964552,1.39835975369633,-107.078650611942
1931,6.37678962751265,1.37390373829773,7.42700154964552,1.40636380681278,-107.284739017386
1941,6.37678962751265,1.22146524709959,7.42700154964552,2.81176610053469,-110.305788921555
1951,6.79031067828657,1.09027312499965,7.42700154964552,2.81176610053469,-113.144471332893
1961,6.79031067828657,1.08600235294804,7.42700154964552,1.99180433376649,-111.012972800109
1971,6.31656528913827,1.1766064438755,7.42700154964552,1.42742075252877,-107.698279640769
1981,6.31656528913827,1.10826987790951,8.06609091891046,1.42742075252877,-108.472230105908
1991,6.31656528913827,1.35838868696432,8.06609091891046,1.76445950098199,-107.833096314809
2001,6.31656528913827,1.3303696004389,8.34256581529596,1.34288780301169,-107.846601000053
2011,6.42944545240978,1.44225209132295,8.34256581529596,1.34288780301169,-108.096123407961
2021,6.42944545240978,1.25138406993649,8.34256581529596,1.81375287735965,-107.573087106056
2031,6.46110223752892,1.25138406993649,8.18435031426957,1.47842709291647,-106.940948745168
2041,6.43910851556717,1.25138406993649,8.18435031426957,1.47842709291647,-106.97512166042
2051,6.43910851556717,1.34501134774593,8.63228018652988,2.49913954506217,-109.463431280972
2061,6.43910851556717,1.34501134774593,6.56412290206482,1.69907492363273,-109.027508914975
2071,6.63425909030065,1.32477001920998,8.52395305809486,2.26176230684451,-108.943419217666
2081,6.63425909030065,1.32477001920998,6.22275704420603,2.26176230684451,-110.602351952182
2091,6.63425909030065,1.32477001920998,7.99196791570762,2.26176230684451,-108.664151956707
2101,6.63425909030065,1.35239986917684,7.99196791570762,1.41237827053324,-107.118256641374
2111,6.71137507270365,1.28948023903442,7.99196791570762,1.41237827053324,-107.367020877795
2121,6.71137507270365,1.28948023903442,7.82642539914316,1.41237827053324,-107.279232043775
2131,6.71137507270365,1.48646781617136,7.82642539914316,1.41237827053324,-108.239933368992
2141,6.71137507270365,1.48646781617136,7.82642539914316,1.12947619546411,-108.631713371652
2151,6.78517822303964,1.06474395171896,7.82642539914316,1.12947619546411,-110.657964856988
2161,6.78517822303964,1.27011768259061,8.56237139477554,1.12947619546411,-110.141683107142
2171,6.20457563414635,1.27011768259061,8.14561670090906,1.14241687273313,-108.720258042317
2181,6.20457563414635,1.42429376487335,8.14561670090906,1.14241687273313,-109.094983999365
2191,6.20457563414635,1.42429376487335,8.14561670090906,1.30155424737417,-108.651588216063
2201,6.20457563414635,1.27767429768009,7.62481405943618,1.30155424737417,-107.964464560717
2211,6.12841658751874,1.27767429768009,7.62481405943618,1.43710708278263,-108.736898720398
2221,6.12841658751874,1.27767429768009,7.62481405943618,1.43710708278263,-108.736898720398
2231,6.16971652745848,1.35018600456968,6.82065127747995,1.51510754740482,-109.745328219857
2241,6.16971652745848,1.30681693255513,7.82441616295731,1.2236044167543,-108.353987565584
2251,6.16971652745848,1.30681693255513,7.82441616295731,1.2236044167543,-108.353987565584
2261,6.16801221280767,1.30681693255513,6.86925159891967,1.73548339805113,-109.693489134731
2271,6.16801221280767,1.47792555709586,6.86925159891967,1.95817425885936,-110.750056272575
2281,6.16801221280767,1.12869662969996,6.86925159891967,1.54525841151349,-110.826859460734
2291,6.84304331316035,1.24100309014247,6.86925159891967,2.00117956811022,-110.427800163098
2301,6.87514438809238,1.48115922547707,7.23319620146241,1.54199645756064,-109.818860207613
2311,7.00422206763447,1.47222692643439,7.23319620146241,1.54199645756064,-111.061003656962
2321,6.90449183058325,1.25689507779895,7.44788126301144,1.54199645756064,-109.465827456588
2331,6.12169118976979,1.5415560961035,7.89479368526868,1.54199645756064,-109.972008364472
2341,6.15842473879084,1.34945379592822,7.89479368526868,1.54199645756064,-108.502479935583
2351,6.15842473879084,1.55449874265712,7.32513172334686,1.54199645756064,-110.094530973207
2361,6.12412666765201,1.55449874265712,7.32513172334686,1.33277596897597,-110.302103353393
2371,6.71394108802994,1.189938318868,7.32513172334686,1.68075298712063,-108.244467841646
2381,6.59644438955918,1.189938318868,7.5516481125762,1.18503396256322,-107.275422322859
2391,6.8558403568326,1.59435891154876,7.5516481125762,1.18503396256322,-110.399837260997
2401,6.91400711486465,1.13907251439433,7.5516481125762,1.18503396256322,-110.892245085538
2411,6.37837945287272,1.51319523945106,7.5516481125762,1.71715751465951,-108.641802565661
2421,6.37837945287272,1.37876245339579,8.80626206950828,1.71715751465951,-108.730280824277
2431,6.37837945287272,1.27590027681121,8.80626206950828,1.34680825466308,-108.968968432432
2441,6.37837945287272,1.29858363979643,8.80626206950828,1.49606533180774,-108.584650123569
2451,6.37837945287272,1.29858363979643,8.82486780133982,1.24952769167621,-109.552048972018
2461,6.37837945287272,1.07942146972147,7.7969753393605,1.59771525205868,-108.605636188438
2471,6.71789747945803,1.35074164690287,6.44451393759428,2.29372409478338,-110.666971832086
2481,6.32675962489921,1.06793409294876,7.21683907859803,2.07884476000591,-110.548863260963
2491,6.52879522134067,1.06793409294876,6.81593934407357,1.38876802127092,-109.987211258072
2501,6.52879522134067,1.05187091924576,8.3223187734736,1.38876802127092,-109.292258572162
2511,6.2999146046339,1.40206671831778,8.3223187734736,1.62452759877478,-108.18792818851
2521,6.67155602692273,1.42369310051925,7.2815692798311,1.835948421066,-108.511630775449
2531,6.67155602692273,1.41689406832991,7.2815692798311,1.3839940486266,-107.928001519297
2541,6.67155602692273,1.16866749785875,7.2815692798311,1.92209262687373,-108.659305130433
2551,6.64025784921154,1.40998246358865,6.94034990985017,2.07719839437855,-109.281181220359
2561,6.64025784921154,1.59538422642087,7.61817676183179,1.86662415623362,-109.851383181298
2571,6.64025784921154,1.24876925685504,8.78909183606009,1.74461109777578,-108.509092889189
2581,6.64025784921154,1.24876925685504,8.78909183606009,1.576920029493,-108.529877275004
2591,6.64025784921154,1.24876925685504,7.05078823271019,1.69720428773147,-107.962473772263
2601,6.64025784921154,1.20184034011683,7.07072105299457,1.69720428773147,-108.106455289868
2611,6.64025784921154,1.57923359298691,7.07072105299457,1.69720428773147,-109.913118754599
2621,6.64025784921154,1.54718228596243,6.68095965521387,2.09344041327009,-110.963906717751
2631,6.64025784921154,1.39071315186103,6.68095965521387,1.33544202340319,-109.502550593694
2641,6.26353059985743,1.06879071306691,7.06694623144442,1.33544202340319,-110.436046873249
2651,6.26353059985743,1.48882120702067,7.06694623144442,1.66063794181983,-109.375699805374
2661,6.26353059985743,1.48882120702067,7.8225149196557,1.66063794181983,-108.701423381502
2671,6.53211534965681,1.45996070879656,7.60595368768702,1.66063794181983,-107.84372948481
2681,6.53211534965681,1.45996070879656,5.90657130958176,1.89578643211718,-111.950997453782
2691,6.73965706227058,1.3601606626745,8.73854040849803,2.34531697864362,-110.003544842248
2701,6.33201273015609,1.2034353153645,9.09953905646638,3.18266880954217,-111.85082088819
2711,6.98733347940387,1.42978125884269,10.8366178670712,4.46655263836253,-118.750686928104
2721,6.80381172181974,1.38053274930545,6.97126040679493,4.94496635456305,-117.118621696038
2731,6.80381172181974,1.38053274930545,11.1222443874094,5.77042230841417,-119.127120403225
2741,6.80381172181974,1.47161298536541,9.5228283263413,3.91846429048875,-115.193727684168
2751,6.69140842126113,1.26711779944279,8.58456051359443,3.21755134671095,-111.59511350444
2761,6.69140842126113,1.25408296026608,8.06476758245283,2.08884774018617,-108.485671605204
2771,6.69140842126113,1.25408296026608,8.06476758245283,1.47652891674455,-107.366423786215
2781,6.69465524563626,1.19805989526575,7.39154273607541,2.54792795038728,-110.127291104317
2791,6.19449817638863,1.52732378213497,7.14946240771057,2.33376114905128,-111.471286164796
2801,6.19449817638863,1.52732378213497,7.14946240771057,1.1094922010676,-110.58877530161
2811,6.43094834745523,1.52732378213497,6.82554393045427,1.20573197770242,-110.377723640761
2821,6.6906404561806,1.26670767152083,7.46715321818658,1.13730488200092,-107.692520476481
2831,6.6906404561806,1.64651703751188,7.8668438795164,1.46731065389652,-109.911002574467
2841,6.6906404561806,1.49451769450343,7.8668438795164,1.24664197453591,-108.325114225724
2851,6.68105238552468,1.46103324383362,7.8668438795164,0.904360947010148,-110.026580114622
2861,6.65526057054873,1.53064809988148,7.8668438795164,1.2765453627841,-108.500385312094
2871,6.65526057054873,1.56108309735253,7.8668438795164,1.03371556520912,-109.67053536073
2881,6.65526057054873,1.56108309735253,7.8668438795164,1.03371556520912,-109.67053536073
2891,6.65526057054873,1.40680041870733,7.8668438795164,1.02156227258112,-108.391773918698
2901,6.65526057054873,1.35843157080825,7.97632907918471,1.68282840043101,-107.501128650492
2911,6.65526057054873,1.17608724524362,7.97632907918471,1.68282840043101,-107.730938241018
2921,6.65526057054873,1.40917070083026,7.97632907918471,1.57167701366916,-107.605345476851
2931,6.70251662120597,1.48198276185954,7.97632907918471,1.34224588810716,-108.247421216206
2941,6.70251662120597,1.20102081432545,8.41335420041267,2.57007868023285,-110.177809664784
2951,6.70251662120597,1.25020466558939,8.41335420041267,2.43829817110765,-109.623031601807
2961,6.70251662120597,1.25020466558939,8.41335420041267,2.23161034508296,-109.113936733361
2971,6.58273713701595,1.37514932000414,7.92409650707961,2.23161034508296,-108.627871565547
2981,6.33975824272794,1.08339036091216,7.92409650707961,2.10831719166298,-109.8922505688
2991,6.33975824272794,1.08339036091216,6.67199237893227,1.26185677777715,-111.174416875025
3001,6.37021742511578,1.1609390063674,7.63427446716705,1.26185677777715,-107.415377927612
3011,6.37021742511578,1.1609390063674,8.15292157202437,1.20280758391292,-107.912497272241
3021,6.45531090679998,1.1609390063674,8.15292157202437,1.45116987268767,-107.338929112899
3031,6.51707795644998,1.1609390063674,7.52346991011092,1.39316975077412,-107.133721835997
3041,6.51707795644998,1.1609390063674,7.31505319888601,1.13348207178524,-107.8726488726
3051,6.51707795644998,1.43534803269866,7.31505319888601,1.34363000695356,-107.669927429035
3061,6.51707795644998,1.33099704890609,7.31505319888601,1.6829351391031,-107.31343752526
3071,6.51707795644998,1.07641781901242,7.3992059367982,1.2099136979145,-108.609703087825
3081,6.51707795644998,1.07641781901242,8.3834833298346,1.2099136979145,-109.337507665108
3091,6.51707795644998,1.20446313278634,8.38880241920781,1.66949771694962,-107.502249578479
3101,6.51707795644998,1.43036174883157,8.38880241920781,1.50370911106792,-107.925516785472
3111,6.43967783119442,1.39043219676437,8.38880241920781,1.50370911106792,-107.694638445696
3121,6.43967783119442,1.51732982160679,8.38880241920781,1.0218710424641,-110.524820509664
3131,6.47411627030164,1.09988895169718,8.38880241920781,1.71916582393774,-108.600653125053
3141,6.47411627030164,1.31084471351746,8.38880241920781,1.51385073889656,-107.307051484456
3151,6.5501586888989,1.21356093265073,8.38880241920781,1.4874183197584,-107.407469268232
3161,6.41930199125973,1.22546488831523,7.12456681814749,1.4874183197584,-107.470549152933
3171,6.41930199125973,1.08281525495548,8.66163223591789,1.58204935631331,-109.450100805067
3181,6.41930199125973,1.16270366908284,7.91228300138233,1.47612478620637,-107.202502579178
3191,6.41930199125973,1.13121329748626,7.91228300138233,1.7009514871011,-107.837202043313
3201,6.64198919811516,1.33046625730606,7.05572648371199,1.61367869566687,-107.909957334669
3211,6.13846205082498,1.33046625730606,7.83227959853183,2.01474796772699,-109.616186373315
3221,6.47402920815843,1.33046625730606,7.9291765873194,1.51676510134341,-106.81677481864
3231,6.79469568164848,1.23509708341591,7.9291765873194,1.69227587363541,-108.434971286734
3241,6.425612804088,1.23509708341591,7.89595414557552,1.40625140499875,-106.744200624466
3251,6.425612804088,1.23509708341591,7.89595414557552,1.09810829181323,-107.298263010856
3261,6.76060155817584,1.23509708341591,7.89595414557552,1.41634260713964,-107.787593584712
