"sampno","x_mean1","x_sd1","x_mean2","x_sd2","lnlike"
571,6.5301714213565,1.17741935304366,7.09541812818497,1.76898343791254,-107.993371402869
581,6.5301714213565,1.17741935304366,7.09541812818497,1.58759327395819,-107.751876031564
591,6.5301714213565,1.09765567281284,7.09541812818497,2.14402655581944,-109.70632147385
601,6.5301714213565,1.59418948739767,8.08463048003614,1.49327301466838,-109.119127690616
611,6.5301714213565,1.31811697804369,8.08463048003614,1.50261167273857,-106.883903567446
621,6.5301714213565,1.31811697804369,8.08463048003614,1.51392633747309,-106.892145497385
631,6.5301714213565,1.4379755104892,8.08463048003614,1.68189907027409,-107.76131690412
641,6.5301714213565,1.4379755104892,8.08463048003614,1.39128440315835,-107.517461083211
651,6.5301714213565,1.63177437637933,8.08463048003614,1.30156984645873,-109.621448823346
661,6.5301714213565,1.24906902899966,8.08463048003614,1.30182852875441,-106.86877664898
671,6.5301714213565,1.24906902899966,8.08463048003614,1.0023994683288,-108.154354900437
681,6.5301714213565,1.17175702773966,8.08463048003614,0.969654659507797,-108.812421516679
691,6.5301714213565,1.23640812980011,8.08463048003614,1.3556864974089,-106.843630474384
701,6.5301714213565,1.23640812980011,8.08463048003614,1.93561916169711,-107.580254054663
711,6.5301714213565,1.37717450363562,8.08463048003614,2.35551095032133,-108.919472669534
721,6.5301714213565,1.17248290241696,9.03465944156051,2.47101973346435,-109.989316360708
731,6.5301714213565,1.27081265137531,9.03465944156051,1.94140593870543,-108.865069511494
741,6.5301714213565,1.27081265137531,6.38604348804802,2.70457677100785,-110.798790051941
751,6.5301714213565,1.18361682957038,6.38604348804802,2.4568034214899,-110.551945974588
761,6.5301714213565,1.32670268858783,6.38604348804802,3.00424374151044,-111.571739008041
771,6.36328375712037,1.12102496507578,6.37790180090813,3.10797852207907,-112.955464429737
781,6.36328375712037,1.12102496507578,6.55848007928579,3.44732519169338,-113.563399930178
791,6.36328375712037,1.20519490214065,6.55848007928579,3.07802671799436,-111.886255022009
801,6.36328375712037,1.20519490214065,5.77621341962367,2.72037400305271,-112.419245820197
811,6.36328375712037,1.26980168814771,7.68449112586676,2.30251459125429,-108.737146898388
821,6.36328375712037,1.37072898028419,7.644738455303,2.21929825469851,-108.772363961777
831,6.36328375712037,1.16874087625183,7.644738455303,2.10649792081676,-108.645023730798
841,6.36328375712037,1.16874087625183,7.644738455303,1.99368201289326,-108.352795456533
851,6.36328375712037,1.16874087625183,7.644738455303,2.19989255792461,-108.89505807119
861,6.36328375712037,1.22177240205929,9.23596975207329,2.48683379287831,-110.31922150749
871,6.36328375712037,1.22177240205929,9.23596975207329,3.1047944445163,-111.543038222193
881,6.36328375712037,1.22177240205929,10.3253170503303,3.50530858244747,-113.50535061884
891,6.36328375712037,1.34883244242519,10.14199751243,3.68272382067516,-113.623985918296
901,6.36328375712037,1.34883244242519,8.05873724445701,3.65591000323184,-112.516518117838
911,6.36328375712037,1.22872656863183,8.05873724445701,3.6773713096045,-112.496177783494
921,6.36328375712037,1.22872656863183,8.25338356941938,3.1444358562585,-111.107202081214
931,6.36328375712037,1.36302656517364,8.25338356941938,2.97675898531452,-110.798896020447
941,6.36328375712037,1.36302656517364,8.25338356941938,3.05606286483817,-111.010167054112
951,6.36328375712037,1.32001824118197,8.25338356941938,3.32098124502227,-111.552068016333
961,6.36328375712037,1.27117505297065,8.25338356941938,3.73972206586041,-112.572902393635
971,6.36328375712037,1.20613145292737,8.25338356941938,3.28991088061593,-111.58613531553
981,6.36328375712037,1.20613145292737,8.25338356941938,3.31858921796083,-111.661245359255
991,6.36328375712037,1.1881926394999,8.25338356941938,3.31858921796083,-111.767589176955
1001,6.36328375712037,1.1881926394999,6.54030790366234,2.85787096200511,-111.478307345953
1011,6.36328375712037,1.26357863564567,6.54030790366234,1.4461693244859,-109.425195137808
1021,6.36328375712037,1.36467051225977,7.46979518886654,1.27319824685796,-107.29866964253
1031,6.36328375712037,1.40744569121433,7.46979518886654,1.27319824685796,-107.542029652892
1041,6.36328375712037,1.40744569121433,7.46979518886654,1.00338762435065,-108.615182504969
1051,6.67205504769923,1.51686997889587,7.46979518886654,2.067288256611,-109.681299737049
1061,6.67205504769923,1.50454285281243,7.46979518886654,1.52804645488726,-108.461792344109
1071,6.67205504769923,1.19640686492015,7.46979518886654,1.52340932526985,-107.536531324287
1081,6.67205504769923,1.19640686492015,7.46979518886654,1.52340932526985,-107.536531324287
1091,6.27576854141697,1.28803584144293,6.91617841770496,1.52340932526985,-108.555604705976
1101,6.27576854141697,1.28803584144293,6.91617841770496,1.84076173947673,-108.856979956419
1111,6.27576854141697,1.22471830524908,6.91617841770496,1.84076173947673,-108.991005405435
1121,6.27576854141697,1.22471830524908,6.78549655514864,1.19633450790538,-109.8859996683
1131,6.27576854141697,1.17277018065845,6.88102690864743,1.19633450790538,-109.807578211169
1141,6.27576854141697,1.48642608048638,8.55258954680372,1.19633450790538,-110.141237195037
1151,6.27576854141697,1.66825415426357,8.3569237885975,1.33032323396745,-111.047375087032
1161,6.27576854141697,1.66825415426357,8.3569237885975,1.41170749777975,-110.945617901008
1171,6.27576854141697,1.45016846847104,8.3569237885975,1.41170749777975,-108.661876826664
1181,6.27576854141697,1.45016846847104,8.3569237885975,1.41170749777975,-108.661876826664
1191,6.27576854141697,1.45016846847104,8.37854703853178,1.41170749777975,-108.708583345095
1201,6.27576854141697,1.27355339635633,8.37854703853178,1.41170749777975,-108.033384189767
1211,6.51076131094061,1.20544222725351,8.37854703853178,1.41170749777975,-107.414940082768
1221,6.51076131094061,1.20544222725351,8.37854703853178,2.65327324579496,-109.631482977636
1231,6.51076131094061,1.20544222725351,8.84332722260656,2.65327324579496,-109.944207143543
1241,6.51076131094061,1.24978892487763,7.76742949176072,1.68959793955195,-106.942594620718
1251,6.49546087651549,1.10138131572556,7.76742949176072,1.68959793955195,-108.092307594207
1261,6.49546087651549,1.23926151798534,7.76742949176072,1.90711166222794,-107.430783280079
1271,6.22974735677444,1.3318298044691,7.76742949176072,2.07882993229327,-108.973528322987
1281,6.22974735677444,1.40837820240272,7.7807891883084,0.957957573945741,-109.499109077808
1291,6.22974735677444,1.43181739224512,7.7807891883084,1.2976756101729,-108.197894961547
1301,6.22974735677444,1.22759525987506,7.7807891883084,1.2976756101729,-107.866923534922
1311,6.22974735677444,1.33727087734431,8.52128673135111,1.81214818867725,-108.877733726537
1321,6.22974735677444,1.09534968662605,8.52128673135111,1.71199720398295,-110.346581590503
1331,6.22974735677444,1.22842476583454,8.52128673135111,1.71199720398295,-108.859948981037
1341,6.22974735677444,1.31733712696227,8.52128673135111,2.09280740286329,-109.34159486621
1351,6.22974735677444,1.10122350984312,8.52128673135111,1.84840402943551,-110.409668469506
1361,6.73747303687674,1.22365677874108,8.52128673135111,1.84840402943551,-108.806673737001
1371,6.73747303687674,1.22365677874108,7.97865666737853,1.32647601564741,-107.722527322064
1381,6.73747303687674,1.32976988954417,7.97865666737853,1.37503877427505,-107.571264180502
1391,6.73747303687674,1.54707692334746,7.97865666737853,1.70624267569291,-109.34269015385
1401,6.69215109062098,1.83111652513274,7.97865666737853,1.70624267569291,-112.782809546845
1411,6.69215109062098,1.83111652513274,7.74682081581513,1.70624267569291,-112.74559509517
1421,6.69215109062098,1.35788869282515,7.74682081581513,1.15917464201641,-107.575770468252
1431,6.69215109062098,1.53868448997991,7.32140209080244,1.24135398669306,-109.133469143313
1441,6.69215109062098,1.53868448997991,7.32140209080244,1.64310473496868,-109.188734388209
1451,6.69215109062098,1.1937255959367,6.26752144139446,1.99326942264234,-110.70677606537
1461,6.69215109062098,1.1937255959367,6.26752144139446,1.92561590172909,-110.663799559238
1471,6.69215109062098,1.27921219087244,6.10003950355387,1.83449856224241,-110.916892391223
1481,6.69215109062098,1.1256117445039,8.34820353387234,1.73815930918606,-108.952165205885
1491,6.69478638466509,1.47710792652454,8.34820353387234,1.91586612217329,-109.171620344887
1501,6.69478638466509,1.47710792652454,7.18238455864429,1.37905818634891,-108.680444433864
1511,6.48059509232439,1.51999642800789,7.18238455864429,1.37905818634891,-108.682236369427
1521,6.48059509232439,1.14202311154387,7.18238455864429,1.65374153042681,-107.978987199822
1531,6.48059509232439,1.36073979606768,7.18238455864429,1.65374153042681,-107.578922930105
1541,6.48059509232439,1.36073979606768,7.92805055995993,1.65374153042681,-107.123972702582
1551,6.48059509232439,1.28289129898646,7.92805055995993,1.65374153042681,-106.895175128064
1561,6.48059509232439,1.28289129898646,7.92805055995993,1.45130758761132,-106.658976639052
1571,6.48059509232439,1.28289129898646,7.92805055995993,2.00030200904438,-107.639982760491
1581,6.48059509232439,1.21896754052341,6.79033530757707,2.00030200904438,-108.707480829563
1591,6.48059509232439,1.36414023518498,8.44871689073199,1.73144699031839,-107.760737493106
1601,6.48059509232439,1.31332924012563,8.44871689073199,2.02685456953275,-108.068900281299
1611,6.48059509232439,1.39886229849843,8.44871689073199,2.02685456953275,-108.464899779302
1621,6.48059509232439,1.40600855252437,7.62734419926916,1.1572138932781,-107.397200045739
1631,6.48059509232439,1.21118197398,7.62734419926916,1.1572138932781,-107.020528730333
1641,6.48059509232439,1.21118197398,7.62734419926916,1.98194787836082,-107.745416621222
1651,6.48059509232439,1.21118197398,8.66383133202318,1.78182855278444,-108.06074268102
1661,6.51485819415944,1.21118197398,8.66383133202318,1.77384838329212,-108.052945749014
1671,6.51128125296181,1.21118197398,8.55866662035838,2.243319716063,-108.714155149401
1681,6.51128125296181,1.21118197398,8.55866662035838,1.44586961393393,-107.796638803007
1691,6.51128125296181,1.09030848958025,7.43990157217998,1.1368619138938,-108.513037789667
1701,6.34641588886919,1.13051400481425,7.43990157217998,1.37055925245568,-107.970358708975
1711,6.34641588886919,1.48967141749217,8.02940898000463,1.37055925245568,-108.181851379546
1721,6.34641588886919,1.45776046871101,8.02940898000463,1.37055925245568,-107.90255353527
1731,6.34641588886919,1.22786472009145,8.02940898000463,1.38939382618983,-107.158105239327
1741,6.34641588886919,1.27887121069824,8.02940898000463,1.66371130547044,-107.310062482613
1751,6.34641588886919,1.48649272649479,8.02940898000463,1.61361845070412,-108.310489860303
1761,6.34641588886919,1.38140672482255,8.02940898000463,1.16180471193736,-107.736223963071
1771,6.34641588886919,1.24700748462924,8.02940898000463,2.15830112537784,-108.444457861448
1781,6.34641588886919,1.24700748462924,8.22013456469379,2.09315437210704,-108.361065716054
1791,6.34641588886919,1.24700748462924,8.22013456469379,2.32823897573102,-108.95266623897
1801,6.27109104523538,1.24700748462924,6.79147633125045,2.06057107535175,-109.575770469379
1811,6.27109104523538,1.24700748462924,7.45485167388131,1.34807645033331,-107.602414116567
1821,6.27109104523538,1.49072345560325,7.45485167388131,1.34807645033331,-108.554851873653
1831,6.27109104523538,1.30785021211543,8.02130632010984,1.19517484457915,-107.768169233209
1841,6.27109104523538,1.11940912908072,8.02130632010984,1.25460491186289,-108.746494942022
1851,6.27109104523538,1.14209609722315,8.00713333758185,2.4008549640186,-110.308749994246
1861,6.27109104523538,1.40438168524116,7.09509489235867,1.74774957206812,-108.784857765121
1871,6.27109104523538,1.18377167274125,7.09509489235867,1.86174402632973,-109.016780346434
1881,6.27109104523538,1.29686368758864,7.09509489235867,1.93925509965419,-108.785171372465
1891,6.7937681014679,1.20301515252537,7.09509489235867,1.93925509965419,-109.661593243258
1901,6.7937681014679,1.46169588356716,7.36094343335836,0.804745131673422,-112.794514743934
1911,6.7937681014679,1.51292629733524,7.98084148665498,1.94515077930769,-109.844446960037
1921,6.15327976416786,1.27986600256048,7.79928559830284,1.59772719144481,-108.600602245951
1931,6.15327976416786,1.10494915323244,7.79928559830284,1.67117909115565,-110.415448882057
1941,6.15327976416786,1.19132619109457,7.79928559830284,1.4369411452182,-108.913790081666
1951,6.15327976416786,1.19132619109457,7.79928559830284,1.0915219396281,-109.448122813881
1961,6.15327976416786,1.54154179142722,8.0980156226953,1.00211272514759,-111.175191501103
1971,6.15327976416786,1.26889515734104,8.0980156226953,1.21408992996128,-108.887142318723
1981,6.15327976416786,1.26889515734104,8.0980156226953,1.87430813046115,-109.25324023842
1991,6.15327976416786,1.46295781073877,8.0980156226953,1.12652195836038,-109.715776187621
2001,6.17711593873291,1.2092558632234,7.63015959022431,1.12652195836038,-108.889778724286
2011,6.77212401375394,1.40315367402777,8.22340178640756,1.12652195836038,-109.056540275851
2021,6.44382594176713,1.23088129859849,8.02424457212226,1.53261229855975,-106.877279427902
2031,6.43104252473074,1.35469287961966,8.02424457212226,1.35603676384461,-106.988396842646
2041,6.43104252473074,1.35469287961966,8.35753139034152,1.35603676384461,-107.549301678248
2051,6.53767738557556,1.35469287961966,8.67958804399558,1.35603676384461,-108.450187525628
2061,6.53767738557556,1.42768381858629,6.45511399159753,1.60749461572725,-109.880811006046
2071,6.53767738557556,1.31229660414322,6.43338738315624,1.60749461572725,-109.364329996505
2081,6.53767738557556,1.31229660414322,8.11031806061928,1.60749461572725,-107.00437165664
2091,6.53767738557556,1.34817733492939,7.5750747090876,1.40867722826567,-106.837413742892
2101,6.53767738557556,1.35078196180822,7.59916513402578,1.99091414273832,-107.857666416286
2111,6.53767738557556,1.01476091982291,9.24060834526199,1.47773009206742,-113.246308777406
2121,6.53767738557556,1.45951200977463,7.43143583655119,1.37037587112616,-107.700453078365
2131,6.53767738557556,1.32397606335953,7.43143583655119,1.10514637908901,-107.414672004818
2141,6.53767738557556,1.32397606335953,7.72780820779077,1.90485349134822,-107.504532972863
2151,6.78657335393025,1.32397606335953,8.8627865896469,1.51856513970911,-109.751084974024
2161,6.78657335393025,1.32397606335953,7.88887470127804,2.11968071033884,-109.190121062
2171,6.78657335393025,1.32397606335953,6.73045187184573,2.13382726348983,-110.238272112967
2181,6.78657335393025,1.29216916060715,8.1606777539556,1.41954323766935,-108.118395377737
2191,6.79311659401733,1.37564669287454,8.38431593721842,1.41954323766935,-108.710684601776
2201,6.79311659401733,1.37564669287454,7.65833075401474,2.06245760664738,-109.253806056855
2211,6.18195448104066,1.32317260507678,7.65833075401474,1.420205806289,-108.134237541407
2221,6.18195448104066,1.50100288973561,8.10571013590859,2.3391350048779,-110.995226417785
2231,6.18195448104066,1.20997125343156,6.91115940926908,1.82722287341911,-109.91670223976
2241,6.18195448104066,1.17678927019543,6.41610713115128,1.79910922763077,-111.408129849373
2251,6.42712616482768,1.42950760123774,6.77321908358989,1.79910922763077,-109.069079596495
2261,6.42712616482768,1.09186144383527,7.34932598378271,1.78799972097459,-108.778875431905
2271,6.42712616482768,1.18485537495288,8.07176683824622,1.78799972097459,-107.554305673459
2281,6.42712616482768,1.09618232368257,6.8347470037601,1.87234246166315,-109.651502751507
2291,6.42712616482768,1.49442380738537,8.04585162283662,2.03568227840763,-109.044885893364
2301,6.42712616482768,1.11080784831762,6.38333419663348,2.00957377470491,-110.656888677206
2311,6.39355782693222,1.19253919630291,7.10879740833028,1.06699509376123,-108.820570567867
2321,6.39355782693222,1.27120369934218,7.10879740833028,1.16463478180326,-108.0283935925
2331,6.39355782693222,1.29082612167583,7.75490668040526,1.16463478180326,-107.023294522105
2341,6.59132339933466,1.28426598596797,8.04954271964232,1.11123354786521,-107.45776933171
2351,6.59132339933466,1.11426744701128,8.04954271964232,1.7400218064829,-108.253023602398
2361,6.59132339933466,1.37429145794834,7.07643966604698,1.7400218064829,-108.05433453898
2371,6.59132339933466,1.37429145794834,8.09425534826475,1.7400218064829,-107.536211903837
2381,6.59132339933466,1.46684844433597,7.93116543636256,1.7287909213337,-108.089968516774
2391,6.40699404795416,1.10695700775552,7.93116543636256,1.70076303148119,-108.213280739204
2401,6.40699404795416,1.10695700775552,7.42870175404866,1.6716321095394,-108.305067497908
2411,6.55215692259048,1.65254448594664,8.76237075243458,1.35759060714829,-111.59150372787
2421,6.55215692259048,1.65254448594664,8.54468528441103,1.63243274645563,-110.651354966843
2431,6.29801972639645,1.54178942405913,8.54468528441103,1.55507777572406,-109.740340831746
2441,6.72126941573627,1.54178942405913,7.77802175276163,2.51724706103017,-111.242243344706
2451,6.34125830156623,1.28306837529587,7.06366662743154,1.88148351676671,-108.299096867228
2461,6.34125830156623,1.28306837529587,7.04786922058258,1.98042388804607,-108.527117352785
2471,6.34125830156623,1.32721851234439,7.04786922058258,1.57440685697649,-107.95566979865
2481,6.34125830156623,1.34968818864203,6.83825877607363,1.57440685697649,-108.533933451748
2491,6.45747921165703,1.22834689017971,6.83825877607363,1.57440685697649,-108.091713625004
2501,6.45204803838789,1.52903769282973,7.86313871760733,1.57440685697649,-108.356455073032
2511,6.45204803838789,1.37763406601988,7.86313871760733,1.57440685697649,-107.098847207709
2521,6.45204803838789,1.17157003820438,7.86313871760733,2.12910263016593,-108.353298230802
2531,6.45204803838789,1.17157003820438,7.54644018987625,1.38285350027902,-107.055622711081
2541,6.45204803838789,1.17157003820438,6.70543408948079,1.38285350027902,-109.017731546799
2551,6.5249644370527,1.17157003820438,8.21344620614879,1.64319916050653,-107.453945170336
2561,6.47230935297574,1.17157003820438,7.32317100498999,1.43883977486477,-107.298480623152
2571,6.5324252591756,1.24077421145904,7.32317100498999,1.51087317589955,-107.016490984075
2581,6.32547394766773,1.32995355578983,7.00360202044328,2.75753547910338,-110.674361299249
2591,6.63324250228152,1.49729785778369,7.00360202044328,3.09110868179622,-112.466546440604
2601,6.63324250228152,1.3309363693413,5.69295730904554,3.01603665044071,-112.97282893497
2611,6.55854598007866,1.55772632896395,5.69295730904554,3.50220418741497,-115.456767928138
2621,6.55854598007866,1.49322493099331,5.76449772508238,2.38851659248726,-112.82483106333
2631,6.55854598007866,1.48389451995369,7.02583035058713,2.18904576738391,-109.82034215294
2641,6.55854598007866,1.48389451995369,8.04163673709606,1.49611775234558,-107.925687887215
2651,6.55854598007866,1.26758822236831,8.56773029975706,1.89245570399232,-107.966661410073
2661,6.55854598007866,1.27081902397805,8.02652125020529,1.46460880982482,-106.780423169568
2671,6.55854598007866,1.27081902397805,8.02652125020529,1.46460880982482,-106.780423169568
2681,6.28844527882111,1.31523799422952,7.56194014210116,1.46460880982482,-107.389312438741
2691,6.23033466165599,1.31523799422952,7.56194014210116,1.93458918087059,-108.641108542992
2701,6.4070737072726,1.43765574073412,7.56194014210116,2.07157525789441,-108.717156873522
2711,6.4070737072726,1.13806646918229,8.33351137460762,2.15098101207457,-109.01633378172
2721,6.38185243866644,1.13806646918229,9.08505403967182,2.15098101207457,-110.100508790832
2731,6.38185243866644,1.13806646918229,8.18461686725837,1.49166154308757,-107.844476339786
2741,6.38185243866644,1.14507334752017,8.18461686725837,2.14545444451538,-108.93288464628
2751,6.38185243866644,1.1574972587637,8.18461686725837,2.14545444451538,-108.806447409992
2761,6.59794464845365,1.1574972587637,8.56751714179931,1.49708718785601,-108.317429141067
2771,6.59794464845365,1.39381465630414,9.27987660750762,2.25559360510474,-110.212843360354
2781,6.61043400585035,1.39381465630414,6.66408395673311,1.57756580396284,-109.08796214046
2791,6.49338917422671,1.15157042074219,9.53683194146873,2.8867097294034,-111.594597783438
2801,6.49338917422671,1.15157042074219,9.53307205797036,2.53770836632522,-111.040613385655
2811,6.36035209800467,1.52148996875831,9.13810467310367,1.88586846492452,-110.806982599719
2821,6.36035209800467,1.26153534128712,9.13810467310367,1.68317810534421,-109.485976504353
2831,6.36035209800467,1.26153534128712,8.11055935376072,1.54354717610922,-107.165306545902
2841,6.36035209800467,1.22090211888019,7.96941833975791,1.81578199975722,-107.614363274259
2851,6.36035209800467,1.36839236289957,7.96941833975791,2.39077830884165,-109.201835860138
2861,6.36035209800467,1.30057548792438,8.5186324216823,3.05437756080481,-110.892031569931
2871,6.36035209800467,1.30057548792438,7.68536585995861,2.62869092283144,-109.674545881591
2881,6.36035209800467,1.30057548792438,7.68536585995861,1.85253764484229,-107.599796825924
2891,6.36035209800467,1.30057548792438,7.59369176811174,1.79491066861024,-107.504643231981
2901,6.36035209800467,1.16265811333767,6.60573782874346,2.17181808314816,-110.066235717468
2911,6.36035209800467,1.3511337917396,7.93353266188129,1.65646730571474,-107.34944659779
2921,6.36035209800467,1.32135880002376,7.93353266188129,1.18415240351555,-107.243246043068
2931,6.56961372627813,1.27570906147063,7.93353266188129,1.4466781657189,-106.726800217573
2941,6.56961372627813,1.27570906147063,7.93353266188129,1.14134417620731,-107.103039238726
2951,6.70638142641027,1.27570906147063,7.93353266188129,1.60987749107704,-107.479733704141
2961,6.70638142641027,1.35978048647205,6.94509320172934,2.51109613649664,-110.357845040394
2971,6.45749631404644,1.24776109438491,6.94509320172934,1.31548996699051,-107.955693309115
2981,6.45749631404644,1.31426320889841,6.94509320172934,2.44474589704768,-109.470869699661
2991,6.45749631404644,1.43418657167368,8.20836618031706,1.58989069413125,-107.741982391958
3001,6.45749631404644,1.43418657167368,8.29896168241243,1.55142575839111,-107.834954338184
3011,6.58228365522402,1.16744849206152,9.85607245151894,1.55142575839111,-113.604051863331
3021,6.50705238493541,1.1287816123548,7.46264895031932,1.21371376982189,-107.690391238011
3031,6.50705238493541,1.22559824649611,7.46264895031932,1.05223993134672,-107.607921037138
3041,6.50705238493541,0.984741829466343,7.46264895031932,1.05223993134672,-111.55421038339
3051,6.4784369188188,1.04884532245803,7.02466329205045,1.05223993134672,-111.053912436373
3061,6.4784369188188,1.32446908976398,7.12355893465642,1.65043049147747,-107.527051054205
3071,6.4784369188188,1.41262055926924,7.12355893465642,2.14198908943774,-108.970534036921
3081,6.4784369188188,1.10373267601058,8.33494079798692,1.66907438958596,-108.400353548703
3091,6.4784369188188,1.39701454283813,9.80430662560782,2.96921926023515,-112.019783301939
3101,6.4784369188188,1.39701454283813,8.29782164993593,2.06725064060395,-108.407107183097
3111,6.4784369188188,1.70443453220952,8.29782164993593,1.49791037648069,-110.82228122384
3121,6.50680752951021,1.31657350100315,7.56164972883533,1.49791037648069,-106.776052652021
3131,6.73834512721014,1.31657350100315,7.56164972883533,2.12636612539429,-108.905502844092
3141,6.73834512721014,1.31657350100315,6.71859361009206,1.94899798246263,-109.550170980035
3151,6.48177892923103,1.33001803899239,7.8690901604957,1.2981440601609,-106.744770472798
3161,6.48177892923103,1.28970602178234,7.55460464662841,1.2941303023024,-106.700699847057
3171,6.43416272135559,1.4968582166008,7.55460464662841,1.47867840965905,-108.008191083518
3181,6.44344787831521,1.27057991479261,7.55460464662841,1.90254175774056,-107.503943901041
3191,6.44344787831521,1.27057991479261,7.55460464662841,1.90254175774056,-107.503943901041
3201,6.50040111790872,1.27057991479261,7.55460464662841,1.8662879385171,-107.370742232687
3211,6.46041430927767,1.27057991479261,7.55460464662841,1.8662879385171,-107.393842241251
3221,6.20299765258376,1.37005829929001,7.55460464662841,2.60841483768237,-110.813557494703
3231,6.19586996460851,1.18855358505884,8.74104219197183,2.51124709051083,-111.227750945904
3241,6.33539755480474,1.25326239902124,7.86029665596428,1.46759440271637,-107.065261546424
3251,6.8596670665297,1.25326239902124,7.86029665596428,1.21369227310111,-108.841446655213
3261,6.4214978492505,1.25326239902124,7.86029665596428,2.20506839191095,-108.262816406331
3271,6.62742240457574,1.17533492126712,7.86029665596428,1.55455900900321,-107.355718716406
